Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
2.450000,2,0.371000,0.382000,0.382000,0.372000,0.372000,0.283000,0.296000,0.257000,0.039000,8.761000,126.142000,125.371000,
2.460000,2,0.370000,0.381000,0.381000,0.371000,0.371000,0.283000,0.296000,0.257000,0.039000,8.744000,126.072000,125.324000,
2.470000,2,0.369000,0.379000,0.379000,0.369000,0.369000,0.282000,0.295000,0.256000,0.039000,8.727000,126.000000,125.276000,
2.480000,2,0.368000,0.378000,0.378000,0.368000,0.368000,0.282000,0.295000,0.256000,0.039000,8.710000,125.928000,125.227000,
2.490000,2,0.366000,0.377000,0.377000,0.367000,0.367000,0.282000,0.295000,0.256000,0.039000,8.692000,125.855000,125.177000,
2.500000,2,0.365000,0.376000,0.376000,0.366000,0.366000,0.282000,0.294000,0.255000,0.039000,8.675000,125.781000,125.127000,
2.510000,2,0.364000,0.374000,0.374000,0.364000,0.364000,0.281000,0.294000,0.255000,0.039000,8.657000,125.707000,125.076000,
2.520000,2,0.363000,0.373000,0.373000,0.363000,0.363000,0.281000,0.294000,0.255000,0.039000,8.639000,125.632000,125.024000,
2.530000,2,0.362000,0.372000,0.372000,0.362000,0.362000,0.281000,0.293000,0.254000,0.039000,8.622000,125.557000,124.972000,
2.540000,2,0.360000,0.371000,0.371000,0.361000,0.361000,0.280000,0.293000,0.254000,0.039000,8.604000,125.481000,124.919000,
2.550000,2,0.359000,0.370000,0.370000,0.360000,0.360000,0.280000,0.293000,0.254000,0.039000,8.586000,125.404000,124.866000,
2.560000,2,0.358000,0.368000,0.368000,0.358000,0.358000,0.280000,0.292000,0.253000,0.039000,8.568000,125.327000,124.812000,
2.570000,2,0.357000,0.367000,0.367000,0.357000,0.357000,0.279000,0.292000,0.253000,0.039000,8.550000,125.250000,124.758000,
2.580000,2,0.356000,0.366000,0.366000,0.356000,0.356000,0.279000,0.292000,0.253000,0.039000,8.532000,125.172000,124.703000,
2.590000,2,0.354000,0.365000,0.365000,0.355000,0.355000,0.279000,0.291000,0.252000,0.039000,8.513000,125.094000,124.647000,
2.600000,2,0.353000,0.364000,0.364000,0.354000,0.354000,0.279000,0.291000,0.252000,0.039000,8.495000,125.015000,124.592000,
2.610000,2,0.352000,0.363000,0.363000,0.353000,0.353000,0.278000,0.291000,0.252000,0.039000,8.477000,124.936000,124.535000,
2.620000,2,0.351000,0.361000,0.361000,0.351000,0.351000,0.278000,0.290000,0.251000,0.039000,8.458000,124.857000,124.479000,
2.630000,2,0.350000,0.360000,0.360000,0.350000,0.350000,0.278000,0.290000,0.251000,0.039000,8.440000,124.777000,124.422000,
2.640000,2,0.349000,0.359000,0.359000,0.349000,0.349000,0.277000,0.290000,0.250000,0.039000,8.422000,124.697000,124.364000,
2.650000,2,0.348000,0.358000,0.358000,0.348000,0.348000,0.277000,0.289000,0.250000,0.039000,8.403000,124.617000,124.306000,
2.660000,2,0.346000,0.357000,0.357000,0.347000,0.347000,0.277000,0.289000,0.250000,0.039000,8.385000,124.536000,124.248000,
2.670000,2,0.345000,0.356000,0.356000,0.346000,0.346000,0.276000,0.289000,0.249000,0.039000,8.366000,124.455000,124.190000,
2.680000,2,0.344000,0.355000,0.355000,0.345000,0.345000,0.276000,0.288000,0.249000,0.039000,8.347000,124.374000,124.131000,
2.690000,2,0.343000,0.353000,0.353000,0.344000,0.344000,0.276000,0.288000,0.249000,0.039000,8.329000,124.292000,124.072000,
2.700000,2,0.342000,0.352000,0.352000,0.342000,0.342000,0.275000,0.287000,0.248000,0.039000,8.310000,124.211000,124.013000,
2.710000,2,0.341000,0.351000,0.351000,0.341000,0.341000,0.275000,0.287000,0.248000,0.039000,8.291000,124.129000,123.953000,
2.720000,2,0.340000,0.350000,0.350000,0.340000,0.340000,0.275000,0.287000,0.248000,0.039000,8.273000,124.047000,123.893000,
2.730000,2,0.339000,0.349000,0.349000,0.339000,0.339000,0.274000,0.286000,0.247000,0.039000,8.254000,123.964000,123.833000,
2.740000,2,0.338000,0.348000,0.348000,0.338000,0.338000,0.274000,0.286000,0.247000,0.039000,8.235000,123.882000,123.773000,
2.750000,2,0.337000,0.347000,0.347000,0.337000,0.337000,0.274000,0.286000,0.246000,0.039000,8.216000,123.799000,123.712000,
2.760000,2,0.336000,0.346000,0.346000,0.336000,0.336000,0.273000,0.285000,0.246000,0.039000,8.198000,123.717000,123.651000,
2.770000,2,0.335000,0.345000,0.345000,0.335000,0.335000,0.273000,0.285000,0.246000,0.039000,8.180000,123.625000,123.581000,
2.780000,2,0.333000,0.344000,0.344000,0.334000,0.334000,0.273000,0.285000,0.246000,0.039000,8.166000,123.510000,123.489000,
2.790000,2,0.332000,0.343000,0.343000,0.333000,0.333000,0.273000,0.285000,0.245000,0.039000,8.151000,123.396000,123.396000,
2.800000,2,0.331000,0.342000,0.342000,0.332000,0.332000,0.273000,0.284000,0.245000,0.039000,8.137000,123.282000,123.303000,
2.810000,2,0.330000,0.340000,0.340000,0.331000,0.331000,0.272000,0.284000,0.245000,0.039000,8.122000,123.167000,123.210000,
2.820000,2,0.329000,0.339000,0.339000,0.330000,0.330000,0.272000,0.284000,0.245000,0.039000,8.108000,123.053000,123.117000,
2.830000,2,0.328000,0.338000,0.338000,0.329000,0.329000,0.272000,0.284000,0.245000,0.039000,8.094000,122.939000,123.024000,
2.840000,2,0.327000,0.337000,0.337000,0.328000,0.328000,0.272000,0.283000,0.244000,0.039000,8.079000,122.825000,122.931000,
2.850000,2,0.326000,0.336000,0.336000,0.327000,0.327000,0.272000,0.283000,0.244000,0.039000,8.065000,122.712000,122.838000,
2.860000,2,0.325000,0.335000,0.335000,0.326000,0.326000,0.271000,0.283000,0.244000,0.039000,8.050000,122.598000,122.745000,
2.870000,2,0.324000,0.334000,0.334000,0.325000,0.325000,0.271000,0.283000,0.244000,0.039000,8.036000,122.487000,122.652000,
2.880000,2,0.323000,0.333000,0.333000,0.324000,0.324000,0.271000,0.282000,0.243000,0.039000,8.021000,122.379000,122.559000,
2.890000,2,0.322000,0.332000,0.332000,0.323000,0.323000,0.271000,0.282000,0.243000,0.039000,8.007000,122.270000,122.466000,
2.900000,2,0.321000,0.331000,0.331000,0.322000,0.322000,0.271000,0.282000,0.243000,0.039000,7.992000,122.162000,122.373000,
2.910000,2,0.320000,0.330000,0.330000,0.321000,0.321000,0.270000,0.282000,0.243000,0.039000,7.978000,122.054000,122.279000,
2.920000,2,0.319000,0.329000,0.329000,0.320000,0.320000,0.270000,0.281000,0.243000,0.039000,7.963000,121.947000,122.186000,
2.930000,2,0.318000,0.328000,0.328000,0.319000,0.319000,0.270000,0.281000,0.242000,0.039000,7.949000,121.839000,122.093000,
2.940000,2,0.317000,0.327000,0.327000,0.318000,0.318000,0.269000,0.281000,0.242000,0.039000,7.934000,121.731000,122.000000,
2.950000,2,0.316000,0.326000,0.326000,0.317000,0.317000,0.269000,0.280000,0.242000,0.039000,7.920000,121.624000,121.907000,
2.960000,2,0.315000,0.325000,0.325000,0.316000,0.316000,0.269000,0.280000,0.242000,0.038000,7.906000,121.517000,121.814000,
2.970000,2,0.315000,0.324000,0.324000,0.315000,0.315000,0.269000,0.280000,0.241000,0.038000,7.891000,121.410000,121.721000,
2.980000,2,0.314000,0.324000,0.324000,0.314000,0.314000,0.268000,0.280000,0.241000,0.038000,7.877000,121.303000,121.628000,
2.990000,2,0.313000,0.323000,0.323000,0.313000,0.313000,0.268000,0.279000,0.241000,0.038000,7.862000,121.196000,121.535000,
3.000000,2,0.312000,0.322000,0.322000,0.312000,0.312000,0.268000,0.279000,0.241000,0.038000,7.848000,121.090000,121.442000,
3.010000,2,0.311000,0.321000,0.321000,0.311000,0.311000,0.268000,0.279000,0.241000,0.038000,7.834000,120.983000,121.349000,
3.020000,2,0.310000,0.320000,0.320000,0.310000,0.310000,0.267000,0.278000,0.240000,0.038000,7.819000,120.877000,121.257000,
3.030000,2,0.309000,0.319000,0.319000,0.310000,0.310000,0.267000,0.278000,0.240000,0.038000,7.805000,120.771000,121.164000,
3.040000,2,0.308000,0.318000,0.318000,0.309000,0.309000,0.267000,0.278000,0.240000,0.038000,7.791000,120.665000,121.072000,
3.050000,2,0.307000,0.317000,0.317000,0.308000,0.308000,0.267000,0.278000,0.240000,0.038000,7.776000,120.559000,120.979000,
3.060000,2,0.307000,0.316000,0.316000,0.307000,0.307000,0.266000,0.277000,0.240000,0.038000,7.762000,120.454000,120.887000,
3.070000,2,0.306000,0.316000,0.316000,0.306000,0.306000,0.266000,0.277000,0.239000,0.038000,7.748000,120.349000,120.794000,
3.080000,2,0.305000,0.315000,0.315000,0.305000,0.305000,0.266000,0.277000,0.239000,0.038000,7.733000,120.244000,120.702000,
3.090000,2,0.304000,0.314000,0.314000,0.304000,0.304000,0.266000,0.276000,0.239000,0.038000,7.719000,120.139000,120.610000,
3.100000,2,0.303000,0.313000,0.313000,0.304000,0.304000,0.265000,0.276000,0.239000,0.037000,7.705000,120.034000,120.518000,
3.110000,2,0.302000,0.312000,0.312000,0.303000,0.303000,0.265000,0.276000,0.239000,0.037000,7.691000,119.930000,120.426000,
3.120000,2,0.302000,0.311000,0.311000,0.302000,0.302000,0.265000,0.276000,0.238000,0.037000,7.676000,119.826000,120.334000,
3.130000,2,0.301000,0.311000,0.311000,0.301000,0.301000,0.265000,0.275000,0.238000,0.037000,7.662000,119.722000,120.243000,
3.140000,2,0.300000,0.310000,0.310000,0.300000,0.300000,0.264000,0.275000,0.238000,0.037000,7.648000,119.618000,120.151000,
3.150000,2,0.299000,0.309000,0.309000,0.300000,0.300000,0.264000,0.275000,0.238000,0.037000,7.634000,119.515000,120.060000,
3.160000,2,0.298000,0.308000,0.308000,0.299000,0.299000,0.264000,0.275000,0.237000,0.037000,7.620000,119.412000,119.968000,
3.170000,2,0.298000,0.307000,0.307000,0.298000,0.298000,0.264000,0.274000,0.237000,0.037000,7.605000,119.309000,119.877000,
3.180000,2,0.297000,0.307000,0.307000,0.297000,0.297000,0.263000,0.274000,0.237000,0.037000,7.591000,119.206000,119.786000,
3.190000,2,0.296000,0.306000,0.306000,0.296000,0.296000,0.263000,0.274000,0.237000,0.037000,7.577000,119.104000,119.695000,
3.200000,2,0.295000,0.305000,0.305000,0.296000,0.296000,0.263000,0.273000,0.237000,0.037000,7.563000,119.001000,119.604000,
3.210000,2,0.294000,0.304000,0.304000,0.295000,0.295000,0.263000,0.273000,0.236000,0.037000,7.549000,118.900000,119.514000,
3.220000,2,0.294000,0.303000,0.303000,0.294000,0.294000,0.262000,0.273000,0.236000,0.037000,7.535000,118.798000,119.423000,
3.230000,2,0.293000,0.303000,0.303000,0.293000,0.293000,0.262000,0.273000,0.236000,0.037000,7.521000,118.697000,119.333000,
3.240000,2,0.292000,0.302000,0.302000,0.293000,0.293000,0.262000,0.272000,0.236000,0.036000,7.507000,118.595000,119.243000,
3.250000,2,0.291000,0.301000,0.301000,0.292000,0.292000,0.262000,0.272000,0.236000,0.036000,7.493000,118.495000,119.153000,
3.260000,2,0.291000,0.300000,0.300000,0.291000,0.291000,0.261000,0.272000,0.235000,0.036000,7.479000,118.394000,119.063000,
3.270000,2,0.290000,0.300000,0.300000,0.290000,0.290000,0.261000,0.271000,0.235000,0.036000,7.465000,118.294000,118.973000,
3.280000,2,0.289000,0.299000,0.299000,0.289000,0.289000,0.261000,0.271000,0.235000,0.036000,7.451000,118.194000,118.883000,
3.290000,2,0.288000,0.298000,0.298000,0.289000,0.289000,0.261000,0.271000,0.235000,0.036000,7.437000,118.094000,118.794000,
3.300000,2,0.288000,0.297000,0.297000,0.288000,0.288000,0.260000,0.271000,0.235000,0.036000,7.424000,117.994000,118.705000,
3.310000,2,0.287000,0.296000,0.296000,0.287000,0.287000,0.260000,0.270000,0.234000,0.036000,7.410000,117.895000,118.616000,
3.320000,2,0.286000,0.296000,0.296000,0.286000,0.286000,0.260000,0.270000,0.234000,0.036000,7.396000,117.796000,118.527000,
3.330000,2,0.285000,0.295000,0.295000,0.286000,0.286000,0.260000,0.270000,0.234000,0.036000,7.382000,117.698000,118.438000,
3.340000,2,0.285000,0.294000,0.294000,0.285000,0.285000,0.260000,0.270000,0.234000,0.036000,7.368000,117.599000,118.350000,
3.350000,2,0.284000,0.293000,0.293000,0.284000,0.284000,0.259000,0.269000,0.234000,0.036000,7.355000,117.501000,118.261000,
3.360000,2,0.283000,0.293000,0.293000,0.283000,0.283000,0.259000,0.269000,0.233000,0.036000,7.341000,117.403000,118.173000,
3.370000,2,0.282000,0.292000,0.292000,0.283000,0.283000,0.259000,0.269000,0.233000,0.036000,7.327000,117.306000,118.085000,
3.380000,2,0.282000,0.291000,0.291000,0.282000,0.282000,0.259000,0.269000,0.233000,0.035000,7.313000,117.209000,117.997000,
3.390000,2,0.281000,0.290000,0.290000,0.281000,0.281000,0.258000,0.268000,0.233000,0.035000,7.300000,117.112000,117.909000,
3.400000,2,0.280000,0.290000,0.290000,0.281000,0.281000,0.258000,0.268000,0.233000,0.035000,7.286000,117.015000,117.822000,
3.410000,2,0.280000,0.289000,0.289000,0.280000,0.280000,0.258000,0.268000,0.233000,0.035000,7.273000,116.919000,117.735000,
3.420000,2,0.279000,0.288000,0.288000,0.279000,0.279000,0.258000,0.268000,0.232000,0.035000,7.259000,116.823000,117.647000,
3.430000,2,0.278000,0.288000,0.288000,0.278000,0.278000,0.257000,0.267000,0.232000,0.035000,7.245000,116.728000,117.561000,
3.440000,2,0.277000,0.287000,0.287000,0.278000,0.278000,0.257000,0.267000,0.232000,0.035000,7.232000,116.632000,117.474000,
3.450000,2,0.277000,0.286000,0.286000,0.277000,0.277000,0.257000,0.267000,0.232000,0.035000,7.218000,116.537000,117.387000,
3.460000,2,0.276000,0.285000,0.285000,0.276000,0.276000,0.257000,0.267000,0.232000,0.035000,7.205000,116.443000,117.301000,
3.470000,2,0.275000,0.285000,0.285000,0.276000,0.276000,0.256000,0.266000,0.231000,0.035000,7.191000,116.348000,117.215000,
3.480000,2,0.275000,0.284000,0.284000,0.275000,0.275000,0.256000,0.266000,0.231000,0.035000,7.178000,116.254000,117.129000,
3.490000,2,0.274000,0.283000,0.283000,0.274000,0.274000,0.256000,0.266000,0.231000,0.035000,7.164000,116.160000,117.043000,
3.500000,2,0.273000,0.283000,0.283000,0.274000,0.274000,0.256000,0.265000,0.231000,0.035000,7.151000,116.067000,116.958000,
3.510000,2,0.272000,0.282000,0.282000,0.273000,0.273000,0.256000,0.265000,0.231000,0.035000,7.138000,115.974000,116.872000,
3.520000,2,0.272000,0.281000,0.281000,0.272000,0.272000,0.255000,0.265000,0.231000,0.034000,7.124000,115.881000,116.787000,
3.530000,2,0.271000,0.281000,0.281000,0.271000,0.271000,0.255000,0.265000,0.230000,0.034000,7.111000,115.788000,116.702000,
3.540000,2,0.270000,0.280000,0.280000,0.271000,0.271000,0.255000,0.264000,0.230000,0.034000,7.098000,115.696000,116.617000,
3.550000,2,0.270000,0.279000,0.279000,0.270000,0.270000,0.255000,0.264000,0.230000,0.034000,7.084000,115.604000,116.533000,
3.560000,2,0.269000,0.278000,0.278000,0.269000,0.269000,0.254000,0.264000,0.230000,0.034000,7.071000,115.513000,116.448000,
3.570000,2,0.268000,0.278000,0.278000,0.269000,0.269000,0.254000,0.264000,0.230000,0.034000,7.058000,115.421000,116.364000,
3.580000,2,0.268000,0.277000,0.277000,0.268000,0.268000,0.254000,0.263000,0.229000,0.034000,7.045000,115.330000,116.280000,
3.590000,2,0.267000,0.276000,0.276000,0.267000,0.267000,0.254000,0.263000,0.229000,0.034000,7.036000,115.240000,116.187000,
3.600000,2,0.266000,0.276000,0.276000,0.267000,0.267000,0.254000,0.263000,0.229000,0.034000,7.031000,115.150000,116.087000,
3.610000,2,0.266000,0.275000,0.275000,0.266000,0.266000,0.253000,0.263000,0.229000,0.034000,7.027000,115.060000,115.987000,
3.620000,2,0.265000,0.274000,0.274000,0.265000,0.265000,0.253000,0.263000,0.229000,0.034000,7.022000,114.970000,115.888000,
3.630000,2,0.264000,0.274000,0.274000,0.265000,0.265000,0.253000,0.262000,0.229000,0.034000,7.017000,114.881000,115.789000,
3.640000,2,0.264000,0.273000,0.273000,0.264000,0.264000,0.253000,0.262000,0.228000,0.034000,7.012000,114.792000,115.691000,
3.650000,2,0.263000,0.272000,0.272000,0.263000,0.263000,0.252000,0.262000,0.228000,0.034000,7.007000,114.703000,115.593000,
3.660000,2,0.263000,0.272000,0.272000,0.263000,0.263000,0.252000,0.262000,0.228000,0.033000,7.002000,114.615000,115.495000,
3.670000,2,0.262000,0.271000,0.271000,0.262000,0.262000,0.252000,0.261000,0.228000,0.033000,6.998000,114.527000,115.398000,
3.680000,2,0.261000,0.270000,0.270000,0.262000,0.262000,0.252000,0.261000,0.228000,0.033000,6.993000,114.439000,115.301000,
3.690000,2,0.261000,0.270000,0.270000,0.261000,0.261000,0.252000,0.261000,0.228000,0.033000,6.988000,114.352000,115.205000,
3.700000,2,0.260000,0.269000,0.269000,0.260000,0.260000,0.251000,0.261000,0.227000,0.033000,6.983000,114.265000,115.108000,
3.710000,2,0.259000,0.269000,0.269000,0.260000,0.260000,0.251000,0.260000,0.227000,0.033000,6.979000,114.178000,115.013000,
3.720000,2,0.259000,0.268000,0.268000,0.259000,0.259000,0.251000,0.260000,0.227000,0.033000,6.974000,114.092000,114.917000,
3.730000,2,0.258000,0.267000,0.267000,0.258000,0.258000,0.251000,0.260000,0.227000,0.033000,6.969000,114.006000,114.823000,
3.740000,2,0.257000,0.267000,0.267000,0.258000,0.258000,0.251000,0.260000,0.227000,0.033000,6.965000,113.920000,114.728000,
3.750000,2,0.257000,0.266000,0.266000,0.257000,0.257000,0.250000,0.259000,0.227000,0.033000,6.960000,113.835000,114.634000,
3.760000,2,0.256000,0.265000,0.265000,0.257000,0.257000,0.250000,0.259000,0.226000,0.033000,6.955000,113.750000,114.540000,
3.770000,2,0.256000,0.265000,0.265000,0.256000,0.256000,0.250000,0.259000,0.226000,0.033000,6.951000,113.665000,114.447000,
3.780000,2,0.255000,0.264000,0.264000,0.255000,0.255000,0.250000,0.259000,0.226000,0.033000,6.946000,113.581000,114.354000,
3.790000,2,0.254000,0.264000,0.264000,0.255000,0.255000,0.249000,0.259000,0.226000,0.032000,6.942000,113.497000,114.261000,
3.800000,2,0.254000,0.263000,0.263000,0.254000,0.254000,0.249000,0.258000,0.226000,0.032000,6.937000,113.413000,114.169000,
3.810000,2,0.253000,0.262000,0.262000,0.253000,0.253000,0.249000,0.258000,0.226000,0.032000,6.933000,113.330000,114.078000,
3.820000,2,0.253000,0.262000,0.262000,0.253000,0.253000,0.249000,0.258000,0.226000,0.032000,6.928000,113.247000,113.986000,
3.830000,2,0.252000,0.261000,0.261000,0.252000,0.252000,0.249000,0.258000,0.225000,0.032000,6.924000,113.164000,113.895000,
3.840000,2,0.251000,0.260000,0.260000,0.252000,0.252000,0.248000,0.257000,0.225000,0.032000,6.920000,113.082000,113.805000,
3.850000,2,0.251000,0.260000,0.260000,0.251000,0.251000,0.248000,0.257000,0.225000,0.032000,6.915000,113.000000,113.714000,
3.860000,2,0.250000,0.259000,0.259000,0.250000,0.250000,0.248000,0.257000,0.225000,0.032000,6.911000,112.918000,113.625000,
3.870000,2,0.250000,0.259000,0.259000,0.250000,0.250000,0.248000,0.257000,0.225000,0.032000,6.906000,112.837000,113.535000,
3.880000,2,0.249000,0.258000,0.258000,0.249000,0.249000,0.248000,0.256000,0.225000,0.032000,6.902000,112.756000,113.446000,
3.890000,2,0.248000,0.257000,0.257000,0.249000,0.249000,0.247000,0.256000,0.224000,0.032000,6.898000,112.675000,113.358000,
3.900000,2,0.248000,0.257000,0.257000,0.248000,0.248000,0.247000,0.256000,0.224000,0.032000,6.894000,112.595000,113.269000,
3.910000,2,0.247000,0.256000,0.256000,0.248000,0.248000,0.247000,0.256000,0.224000,0.032000,6.889000,112.515000,113.182000,
3.920000,2,0.247000,0.256000,0.256000,0.247000,0.247000,0.247000,0.256000,0.224000,0.032000,6.885000,112.435000,113.094000,
3.930000,2,0.246000,0.255000,0.255000,0.246000,0.246000,0.247000,0.255000,0.224000,0.031000,6.881000,112.356000,113.007000,
3.940000,2,0.245000,0.255000,0.255000,0.246000,0.246000,0.246000,0.255000,0.224000,0.031000,6.877000,112.277000,112.920000,
3.950000,2,0.245000,0.254000,0.254000,0.245000,0.245000,0.246000,0.255000,0.224000,0.031000,6.872000,112.198000,112.834000,
3.960000,2,0.244000,0.253000,0.253000,0.245000,0.245000,0.246000,0.255000,0.223000,0.031000,6.868000,112.120000,112.748000,
3.970000,2,0.244000,0.253000,0.253000,0.244000,0.244000,0.246000,0.254000,0.223000,0.031000,6.864000,112.042000,112.663000,
3.980000,2,0.243000,0.252000,0.252000,0.243000,0.243000,0.246000,0.254000,0.223000,0.031000,6.860000,111.964000,112.578000,
3.990000,2,0.243000,0.252000,0.252000,0.243000,0.243000,0.245000,0.254000,0.223000,0.031000,6.856000,111.887000,112.493000,
4.000000,2,0.242000,0.251000,0.251000,0.242000,0.242000,0.245000,0.254000,0.223000,0.031000,6.852000,111.810000,112.409000,
4.010000,2,0.242000,0.251000,0.251000,0.242000,0.242000,0.245000,0.254000,0.223000,0.031000,6.848000,111.734000,112.325000,
4.020000,2,0.241000,0.250000,0.250000,0.241000,0.241000,0.245000,0.253000,0.223000,0.031000,6.844000,111.657000,112.241000,
4.030000,2,0.240000,0.249000,0.249000,0.241000,0.241000,0.245000,0.253000,0.222000,0.031000,6.840000,111.581000,112.158000,
4.040000,2,0.240000,0.249000,0.249000,0.240000,0.240000,0.244000,0.253000,0.222000,0.031000,6.836000,111.506000,112.076000,
4.050000,2,0.239000,0.248000,0.248000,0.240000,0.240000,0.244000,0.253000,0.222000,0.031000,6.832000,111.430000,111.993000,
4.060000,2,0.239000,0.248000,0.248000,0.239000,0.239000,0.244000,0.253000,0.222000,0.031000,6.828000,111.355000,111.911000,
4.070000,2,0.238000,0.247000,0.247000,0.239000,0.239000,0.244000,0.252000,0.222000,0.030000,6.824000,111.281000,111.830000,
4.080000,2,0.238000,0.247000,0.247000,0.238000,0.238000,0.244000,0.252000,0.222000,0.030000,6.820000,111.207000,111.749000,
4.090000,2,0.237000,0.246000,0.246000,0.238000,0.238000,0.244000,0.252000,0.222000,0.030000,6.816000,111.133000,111.668000,
4.100000,2,0.237000,0.246000,0.246000,0.237000,0.237000,0.243000,0.252000,0.221000,0.030000,6.812000,111.059000,111.587000,
4.110000,2,0.236000,0.245000,0.245000,0.237000,0.237000,0.243000,0.252000,0.221000,0.030000,6.808000,110.986000,111.507000,
4.120000,2,0.236000,0.245000,0.245000,0.236000,0.236000,0.243000,0.251000,0.221000,0.030000,6.804000,110.913000,111.428000,
4.130000,2,0.235000,0.244000,0.244000,0.235000,0.235000,0.243000,0.251000,0.221000,0.030000,6.800000,110.840000,111.348000,
4.140000,2,0.235000,0.244000,0.244000,0.235000,0.235000,0.243000,0.251000,0.221000,0.030000,6.796000,110.768000,111.270000,
4.150000,2,0.234000,0.243000,0.243000,0.234000,0.234000,0.242000,0.251000,0.221000,0.030000,6.793000,110.696000,111.191000,
4.160000,2,0.234000,0.243000,0.243000,0.234000,0.234000,0.242000,0.250000,0.221000,0.030000,6.789000,110.624000,111.113000,
4.170000,2,0.233000,0.242000,0.242000,0.233000,0.233000,0.242000,0.250000,0.221000,0.030000,6.785000,110.553000,111.035000,
4.180000,2,0.233000,0.241000,0.241000,0.233000,0.233000,0.242000,0.250000,0.220000,0.030000,6.781000,110.482000,110.958000,
4.190000,2,0.232000,0.241000,0.241000,0.232000,0.232000,0.242000,0.250000,0.220000,0.030000,6.777000,110.411000,110.881000,
4.200000,2,0.232000,0.240000,0.240000,0.232000,0.232000,0.241000,0.250000,0.220000,0.030000,6.774000,110.341000,110.805000,
4.210000,2,0.231000,0.240000,0.240000,0.231000,0.231000,0.241000,0.249000,0.220000,0.029000,6.770000,110.271000,110.729000,
4.220000,2,0.231000,0.239000,0.239000,0.231000,0.231000,0.241000,0.249000,0.220000,0.029000,6.766000,110.201000,110.653000,
4.230000,2,0.230000,0.239000,0.239000,0.230000,0.230000,0.241000,0.249000,0.220000,0.029000,6.763000,110.132000,110.577000,
4.240000,2,0.230000,0.238000,0.238000,0.230000,0.230000,0.241000,0.249000,0.220000,0.029000,6.759000,110.063000,110.502000,
4.250000,2,0.229000,0.238000,0.238000,0.229000,0.229000,0.241000,0.249000,0.220000,0.029000,6.757000,110.001000,110.434000,
4.260000,2,0.229000,0.237000,0.237000,0.229000,0.229000,0.240000,0.249000,0.219000,0.029000,6.754000,109.925000,110.353000,
4.270000,2,0.228000,0.237000,0.237000,0.228000,0.228000,0.240000,0.248000,0.219000,0.029000,6.751000,109.850000,110.271000,
4.280000,2,0.228000,0.236000,0.236000,0.228000,0.228000,0.240000,0.248000,0.219000,0.029000,6.748000,109.776000,110.190000,
4.290000,2,0.227000,0.236000,0.236000,0.227000,0.227000,0.240000,0.248000,0.219000,0.029000,6.746000,109.701000,110.110000,
4.300000,2,0.227000,0.235000,0.235000,0.227000,0.227000,0.240000,0.248000,0.219000,0.029000,6.743000,109.627000,110.029000,
4.310000,2,0.226000,0.235000,0.235000,0.226000,0.226000,0.240000,0.248000,0.219000,0.029000,6.740000,109.553000,109.949000,
4.320000,2,0.226000,0.234000,0.234000,0.226000,0.226000,0.240000,0.248000,0.219000,0.029000,6.737000,109.479000,109.869000,
4.330000,2,0.225000,0.234000,0.234000,0.226000,0.226000,0.239000,0.247000,0.219000,0.029000,6.735000,109.405000,109.790000,
4.340000,2,0.225000,0.234000,0.234000,0.225000,0.225000,0.239000,0.247000,0.219000,0.029000,6.732000,109.332000,109.711000,
4.350000,2,0.224000,0.233000,0.233000,0.225000,0.225000,0.239000,0.247000,0.219000,0.028000,6.729000,109.259000,109.632000,
4.360000,2,0.224000,0.233000,0.233000,0.224000,0.224000,0.239000,0.247000,0.219000,0.028000,6.727000,109.186000,109.553000,
4.370000,2,0.223000,0.232000,0.232000,0.224000,0.224000,0.239000,0.247000,0.218000,0.028000,6.724000,109.114000,109.475000,
4.380000,2,0.223000,0.232000,0.232000,0.223000,0.223000,0.239000,0.247000,0.218000,0.028000,6.721000,109.041000,109.397000,
4.390000,2,0.222000,0.231000,0.231000,0.223000,0.223000,0.238000,0.246000,0.218000,0.028000,6.719000,108.969000,109.319000,
4.400000,2,0.222000,0.231000,0.231000,0.222000,0.222000,0.238000,0.246000,0.218000,0.028000,6.716000,108.898000,109.242000,
4.410000,2,0.221000,0.230000,0.230000,0.222000,0.222000,0.238000,0.246000,0.218000,0.028000,6.714000,108.826000,109.165000,
4.420000,2,0.221000,0.230000,0.230000,0.221000,0.221000,0.238000,0.246000,0.218000,0.028000,6.711000,108.755000,109.088000,
4.430000,2,0.221000,0.229000,0.229000,0.221000,0.221000,0.238000,0.246000,0.218000,0.028000,6.709000,108.684000,109.012000,
4.440000,2,0.220000,0.229000,0.229000,0.220000,0.220000,0.238000,0.246000,0.218000,0.028000,6.706000,108.613000,108.935000,
4.450000,2,0.220000,0.228000,0.228000,0.220000,0.220000,0.238000,0.245000,0.218000,0.028000,6.704000,108.543000,108.860000,
4.460000,2,0.219000,0.228000,0.228000,0.219000,0.219000,0.237000,0.245000,0.218000,0.028000,6.701000,108.473000,108.784000,
4.470000,2,0.219000,0.227000,0.227000,0.219000,0.219000,0.237000,0.245000,0.218000,0.028000,6.699000,108.403000,108.709000,
4.480000,2,0.218000,0.227000,0.227000,0.219000,0.219000,0.237000,0.245000,0.217000,0.028000,6.697000,108.333000,108.634000,
